INFO 2023-06-01 08:11:37,699 autoreload 677 Watching for file changes with StatReloader
INFO 2023-06-01 08:27:33,601 basehttp 187 "GET /static/js/jquery-3.7.0.min.js HTTP/1.1" 200 87462
INFO 2023-06-01 08:27:33,611 basehttp 187 "GET /static/plugins/echarts/echarts.min.js HTTP/1.1" 200 1017477
INFO 2023-06-01 08:27:33,748 basehttp 187 "GET /brands/visual HTTP/1.1" 301 0
INFO 2023-06-01 08:27:33,793 basehttp 187 "GET /brands/visual/ HTTP/1.1" 200 1399
INFO 2023-06-01 08:27:34,723 basehttp 187 "GET /static/dist/img/favicon-32x32.png HTTP/1.1" 200 513
INFO 2023-06-01 08:27:45,099 basehttp 187 "GET /static/index.html HTTP/1.1" 200 24172
INFO 2023-06-01 08:27:45,177 basehttp 187 "GET /static/dist/css/BSA.css HTTP/1.1" 200 20298
INFO 2023-06-01 08:27:45,178 basehttp 187 "GET /static/plugins/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 200 88585
INFO 2023-06-01 08:27:45,182 basehttp 187 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 163873
INFO 2023-06-01 08:27:45,205 basehttp 187 "GET /static/dist/img/logo-icon.png HTTP/1.1" 200 2065
INFO 2023-06-01 08:27:45,206 basehttp 187 "GET /static/img/main.png HTTP/1.1" 200 27266
INFO 2023-06-01 08:27:45,218 basehttp 187 "GET /static/plugins/bootstrap-icons/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf HTTP/1.1" 200 112440
INFO 2023-06-01 08:27:45,227 basehttp 187 "GET /static/dist/js/BSA.js HTTP/1.1" 200 24803
INFO 2023-06-01 08:27:45,229 basehttp 187 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 78129
INFO 2023-06-01 08:27:45,259 basehttp 187 "GET /static/pages/brands.html HTTP/1.1" 200 7058
INFO 2023-06-01 08:27:45,328 basehttp 187 "GET /static/dist/css/BSA.css HTTP/1.1" 200 20298
INFO 2023-06-01 08:27:45,332 basehttp 187 "GET /static/plugins/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 200 88585
INFO 2023-06-01 08:27:45,333 basehttp 187 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 163873
INFO 2023-06-01 08:27:45,355 basehttp 187 "GET /static/dist/js/BSA.js HTTP/1.1" 200 24803
INFO 2023-06-01 08:27:45,358 basehttp 187 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 78129
INFO 2023-06-01 08:27:45,360 basehttp 187 "GET /static/js/jquery-3.7.0.min.js HTTP/1.1" 200 87462
INFO 2023-06-01 08:27:45,370 basehttp 187 "GET /static/plugins/echarts/echarts.min.js HTTP/1.1" 200 1017477
INFO 2023-06-01 08:27:45,522 basehttp 187 "GET /brands/visual HTTP/1.1" 301 0
INFO 2023-06-01 08:27:45,590 basehttp 187 "GET /brands/visual/ HTTP/1.1" 200 1399
INFO 2023-06-01 08:27:45,666 basehttp 187 "GET /static/dist/img/favicon-32x32.png HTTP/1.1" 200 513
INFO 2023-06-01 08:32:25,129 basehttp 187 "GET /phones/echarts/ HTTP/1.1" 200 4417
INFO 2023-06-01 08:32:29,717 basehttp 187 "GET /home_page/ HTTP/1.1" 200 13070
INFO 2023-06-01 08:35:21,288 basehttp 187 "GET /spiders/jobs/ HTTP/1.1" 200 3666
INFO 2023-06-01 08:35:22,336 basehttp 187 "GET /spiders/ HTTP/1.1" 200 5282
INFO 2023-06-01 08:35:23,982 basehttp 187 "POST /spiders/run HTTP/1.1" 200 85
INFO 2023-06-01 08:35:28,518 basehttp 187 "GET /static/index.html HTTP/1.1" 304 0
INFO 2023-06-01 08:35:28,685 basehttp 187 "GET /spiders/jobs/ HTTP/1.1" 200 4166
INFO 2023-06-01 08:35:30,127 basehttp 187 "GET /static/index.html HTTP/1.1" 304 0
INFO 2023-06-01 08:35:30,307 basehttp 187 "GET /spiders/jobs/ HTTP/1.1" 200 4166
INFO 2023-06-01 08:35:40,843 basehttp 187 "GET /static/index.html HTTP/1.1" 304 0
INFO 2023-06-01 08:35:40,982 basehttp 187 "GET /spiders/jobs/ HTTP/1.1" 200 4185
INFO 2023-06-01 08:44:45,373 basehttp 187 "GET /spiders/ HTTP/1.1" 200 5282
INFO 2023-06-01 08:44:46,619 basehttp 187 "GET /home_page/ HTTP/1.1" 200 13070
INFO 2023-06-01 08:45:25,158 basehttp 187 "GET /static/pages/brands.html HTTP/1.1" 304 0
INFO 2023-06-01 08:45:25,365 basehttp 187 "GET /brands/visual/ HTTP/1.1" 200 1399
INFO 2023-06-01 08:45:36,725 basehttp 187 "GET /phones/echarts/ HTTP/1.1" 200 4417
INFO 2023-06-01 22:13:03,810 basehttp 187 "GET / HTTP/1.1" 302 0
INFO 2023-06-01 22:13:03,820 basehttp 187 "GET /static/index.html HTTP/1.1" 200 24172
INFO 2023-06-01 22:13:03,918 basehttp 187 "GET /static/dist/css/BSA.css HTTP/1.1" 200 20298
INFO 2023-06-01 22:13:03,920 basehttp 187 "GET /static/plugins/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 200 88585
INFO 2023-06-01 22:13:03,922 basehttp 187 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 163873
INFO 2023-06-01 22:13:03,941 basehttp 187 "GET /static/dist/img/logo-icon.png HTTP/1.1" 200 2065
INFO 2023-06-01 22:13:03,943 basehttp 187 "GET /static/img/main.png HTTP/1.1" 200 27266
INFO 2023-06-01 22:13:03,944 basehttp 187 "GET /static/dist/js/BSA.js HTTP/1.1" 200 24803
INFO 2023-06-01 22:13:03,945 basehttp 187 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 78129
INFO 2023-06-01 22:13:03,990 basehttp 187 "GET /static/plugins/bootstrap-icons/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf HTTP/1.1" 200 112440
INFO 2023-06-01 22:13:04,058 basehttp 187 "GET /spiders/jobs/ HTTP/1.1" 200 4185
INFO 2023-06-01 22:13:04,166 basehttp 187 "GET /static/css/bootstrap.min.css HTTP/1.1" 200 194901
INFO 2023-06-01 22:13:04,176 basehttp 187 "GET /static/js/bootstrap.min.js HTTP/1.1" 200 60404
INFO 2023-06-01 22:13:06,584 basehttp 187 "GET /home_page/ HTTP/1.1" 200 13070
INFO 2023-06-01 22:13:13,774 basehttp 187 "GET /spiders/ HTTP/1.1" 200 5282
INFO 2023-06-01 22:13:13,805 basehttp 187 "GET /static/js/jquery-3.7.0.min.js HTTP/1.1" 200 87462
INFO 2023-06-01 22:13:19,887 basehttp 187 "GET /static/pages/brands.html HTTP/1.1" 200 7058
INFO 2023-06-01 22:13:19,923 basehttp 187 "GET /static/plugins/echarts/echarts.min.js HTTP/1.1" 200 1017477
INFO 2023-06-01 22:13:20,083 basehttp 187 "GET /brands/visual HTTP/1.1" 301 0
INFO 2023-06-01 22:13:20,320 basehttp 187 "GET /brands/visual/ HTTP/1.1" 200 1399
INFO 2023-06-01 22:13:24,887 basehttp 187 "GET /static/pages/phones_rank.html HTTP/1.1" 200 6803
INFO 2023-06-01 22:13:24,996 basehttp 187 "GET /phones/echarts HTTP/1.1" 301 0
INFO 2023-06-01 22:13:25,039 basehttp 187 "GET /phones/echarts/ HTTP/1.1" 200 4417
